dias;antelacion;checkin;checkout;reserva;pension;categoria_habitacion;num_adults;num_childs;precio_habitacion;agency_commission;discount_amount;status;segmento;is_from_channel;operador;Edad Actual;gender;state;province;postal_code;evento
3;6;04/02/2024;07/02/2024;29/01/2024 22:10;1;90;2;2;261.06;17;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;1018WN;NULL
5;15;13/02/2024;18/02/2024;29/01/2024 21:48;1;91;3;0;1032.53;0;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;5701;NULL
3;271;26/10/2024;29/10/2024;29/01/2024 21:32;1;91;3;0;799.20;17;0;3;NULL;1;SITEMINDER;NULL;0;GB;;;MEDIA MARATON
3;271;26/10/2024;29/10/2024;29/01/2024 21:32;1;91;3;0;799.20;17;0;3;NULL;1;SITEMINDER;NULL;0;GB;;;FIAN MOTORSPORT GAMES
3;271;26/10/2024;29/10/2024;29/01/2024 21:32;1;91;3;0;799.20;17;0;3;NULL;1;SITEMINDER;NULL;0;GB;;;FIA MOTORSPORT GAME
3;271;26/10/2024;29/10/2024;29/01/2024 21:32;1;91;3;0;799.20;17;0;3;NULL;1;SITEMINDER;NULL;0;GB;;;FIA MOTORSPORT GAME
2;1;30/01/2024;01/02/2024;29/01/2024 21:28;1;90;2;0;188.50;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;3317;NULL
2;23;21/02/2024;23/02/2024;29/01/2024 21:18;1;94;6;0;738.92;0;0;3;NULL;1;SITEMINDER;NULL;0;101;NULL;NULL;SEMANA BLANCA
2;4;02/02/2024;04/02/2024;29/01/2024 21:16;1;90;2;0;191.58;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3264;8102;NULL
2;4;02/02/2024;04/02/2024;29/01/2024 19:36;1;90;2;0;191.58;17;0;3;NULL;1;SITEMINDER;NULL;0;21;NULL;2000;NULL
3;18;16/02/2024;19/02/2024;29/01/2024 19:00;1;91;3;0;1115.00;17;0;2;NULL;1;SITEMINDER;NULL;0;FR;;;NULL
3;18;16/02/2024;19/02/2024;29/01/2024 19:00;1;90;6;0;874.00;17;0;2;NULL;1;SITEMINDER;NULL;0;FR;;;NULL
8;13;11/02/2024;19/02/2024;29/01/2024 18:12;1;94;2;2;2392.00;17;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;92100;NULL
2;4;02/02/2024;04/02/2024;29/01/2024 18:04;1;90;2;2;212.88;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3255;3360;NULL
2;19;17/02/2024;19/02/2024;29/01/2024 17:40;1;90;3;1;317.06;0;0;3;NULL;1;SITEMINDER;NULL;0;10;NULL;NULL;NULL
5;98;06/05/2024;11/05/2024;29/01/2024 16:12;1;91;2;2;1695.00;17;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;NULL
7;10;08/02/2024;15/02/2024;29/01/2024 14:32;1;93;2;0;0.00;0;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;NULL
7;0;29/01/2024;05/02/2024;29/01/2024 14:22;1;90;2;1;622.31;17;0;3;NULL;1;SITEMINDER;NULL;0;228;NULL;IS00-267;NULL
1;0;29/01/2024;30/01/2024;29/01/2024 10:54;1;92;2;0;133.88;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3264;8211;NULL
3;0;29/01/2024;01/02/2024;29/01/2024 10:52;1;90;3;0;291.78;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3293;24398;NULL
4;81;19/04/2024;23/04/2024;29/01/2024 10:24;1;92;8;0;2057.40;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
1;69;07/04/2024;08/04/2024;29/01/2024 9:56;1;90;2;2;250.00;17;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;6370;PASCUA
3;0;29/01/2024;01/02/2024;29/01/2024 0:20;1;90;3;0;291.78;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
3;18;15/02/2024;18/02/2024;28/01/2024 23:36;1;90;2;0;597.00;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
3;65;02/04/2024;05/04/2024;28/01/2024 23:34;1;94;4;0;1251.00;17;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;LUNES DE PASCUA
2;1;29/01/2024;31/01/2024;28/01/2024 19:16;1;92;3;0;200.36;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;46002;NULL
3;116;23/05/2024;26/05/2024;28/01/2024 14:52;1;92;2;0;1032.30;17;0;2;NULL;1;SITEMINDER;NULL;0;CH;;;NULL
2;14;11/02/2024;13/02/2024;28/01/2024 0:12;1;90;2;2;331.00;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
3;53;20/03/2024;23/03/2024;27/01/2024 23:24;1;90;3;0;498.74;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
5;124;30/05/2024;04/06/2024;27/01/2024 21:44;1;90;6;0;1942.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;NULL
4;234;17/09/2024;21/09/2024;27/01/2024 20:26;1;94;7;0;2412.00;17;0;2;NULL;1;SITEMINDER;NULL;0;AT;;;NULL
5;91;27/04/2024;02/05/2024;27/01/2024 15:56;1;93;5;0;2688.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;6419;DIA DEL TRABAJADOR
7;28;24/02/2024;02/03/2024;27/01/2024 13:26;1;94;4;0;2950.00;0;0;2;NULL;0;NULL;NULL;0;101;NULL;382480;CEVISAMA
7;28;24/02/2024;02/03/2024;27/01/2024 13:26;1;94;4;0;2950.00;0;0;2;NULL;0;NULL;NULL;0;101;NULL;382480;CEVISAMA
7;28;24/02/2024;02/03/2024;27/01/2024 13:26;1;94;4;0;2950.00;0;0;2;NULL;0;NULL;NULL;0;101;NULL;382480;CEVISAMA
7;28;24/02/2024;02/03/2024;27/01/2024 13:26;1;94;4;0;2950.00;0;0;2;NULL;0;NULL;NULL;0;101;NULL;382480;CEVISAMA
7;28;24/02/2024;02/03/2024;27/01/2024 13:26;1;94;4;0;2950.00;0;0;2;NULL;0;NULL;NULL;0;101;NULL;382480;SALON DEL COMIC
7;28;24/02/2024;02/03/2024;27/01/2024 13:26;1;94;4;0;2950.00;0;0;2;NULL;0;NULL;NULL;0;101;NULL;382480;SEMANA BLANCA
2;13;09/02/2024;11/02/2024;27/01/2024 11:16;1;90;4;0;557.00;20;20;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;13;09/02/2024;11/02/2024;27/01/2024 11:16;1;90;4;0;557.00;20;20;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;7;02/02/2024;06/02/2024;26/01/2024 22:28;1;91;5;0;0.01;0;0;3;NULL;1;SITEMINDER;NULL;0;230;3892;CR83NQ;NULL
3;21;16/02/2024;19/02/2024;26/01/2024 21:38;1;91;6;0;723.48;0;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;NULL;NULL
3;35;01/03/2024;04/03/2024;26/01/2024 19:56;1;91;2;2;1002.00;17;0;3;NULL;1;SITEMINDER;NULL;0;198;NULL;NULL;CEVISAMA
3;35;01/03/2024;04/03/2024;26/01/2024 19:56;1;91;2;2;1002.00;17;0;3;NULL;1;SITEMINDER;NULL;0;198;NULL;NULL;CEVISAMA
3;35;01/03/2024;04/03/2024;26/01/2024 19:56;1;91;2;2;1002.00;17;0;3;NULL;1;SITEMINDER;NULL;0;198;NULL;NULL;CEVISAMA
3;35;01/03/2024;04/03/2024;26/01/2024 19:56;1;91;2;2;1002.00;17;0;3;NULL;1;SITEMINDER;NULL;0;198;NULL;NULL;CEVISAMA
3;35;01/03/2024;04/03/2024;26/01/2024 19:56;1;91;2;2;1002.00;17;0;3;NULL;1;SITEMINDER;NULL;0;198;NULL;NULL;SALON DEL COMIC
4;82;17/04/2024;21/04/2024;26/01/2024 19:30;1;94;6;0;2313.00;17;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;NULL
3;8;03/02/2024;06/02/2024;26/01/2024 19:18;1;92;5;3;797.00;17;0;3;NULL;1;SITEMINDER;NULL;0;180;NULL;NULL;NULL
2;3;29/01/2024;31/01/2024;26/01/2024 18:04;1;92;2;0;174.04;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;N/A;NULL
2;13;08/02/2024;10/02/2024;26/01/2024 17:58;1;91;2;5;520.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3300;NULL;NULL
3;127;01/06/2024;04/06/2024;26/01/2024 16:50;1;90;3;2;780.58;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;127;01/06/2024;04/06/2024;26/01/2024 16:50;1;90;2;2;699.80;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;293;14/11/2024;18/11/2024;26/01/2024 14:41;1;90;2;0;880.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;MOTOS GP
1;0;26/01/2024;27/01/2024;26/01/2024 13:16;1;92;4;0;220.00;17;0;3;NULL;1;SITEMINDER;NULL;0;175;NULL;1500;FIMI
1;0;26/01/2024;27/01/2024;26/01/2024 13:16;1;92;4;0;220.00;17;0;3;NULL;1;SITEMINDER;NULL;0;175;NULL;1500;FIMI
1;0;26/01/2024;27/01/2024;26/01/2024 11:54;1;92;4;0;220.00;17;0;2;NULL;1;SITEMINDER;NULL;0;CZ;;;FIMI
1;0;26/01/2024;27/01/2024;26/01/2024 11:54;1;92;4;0;220.00;17;0;2;NULL;1;SITEMINDER;NULL;0;CZ;;;FIMI
4;1;27/01/2024;31/01/2024;26/01/2024 10:58;1;90;2;2;520.00;0;0;3;NULL;0;NULL;NULL;0;10;NULL;NULL;FIMI
4;1;27/01/2024;31/01/2024;26/01/2024 10:58;1;90;2;2;520.00;0;0;3;NULL;0;NULL;NULL;0;10;NULL;NULL;FIMI
3;70;05/04/2024;08/04/2024;26/01/2024 10:02;1;91;5;0;1170.00;20;20;3;NULL;1;SITEMINDER;NULL;0;155;NULL;5724;PASCUA
3;70;05/04/2024;08/04/2024;26/01/2024 9:47;1;91;5;0;1170.00;20;0;2;NULL;1;SITEMINDER;NULL;0;;;;PASCUA
2;7;02/02/2024;04/02/2024;26/01/2024 2:22;1;93;5;0;635.00;17;0;3;NULL;1;SITEMINDER;NULL;0;107;1875;NULL;NULL
1;2;27/01/2024;28/01/2024;25/01/2024 23:20;1;92;7;1;321.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3297;NULL;FIMI
1;2;27/01/2024;28/01/2024;25/01/2024 23:20;1;92;7;1;321.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3297;NULL;FIMI
1;13;07/02/2024;08/02/2024;25/01/2024 19:32;1;90;2;0;132.57;0;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;22;16/02/2024;18/02/2024;25/01/2024 15:09;1;94;4;0;610.00;0;0;3;NULL;0;NULL;NULL;0;176;NULL;NULL;NULL
2;22;16/02/2024;18/02/2024;25/01/2024 15:09;1;90;2;0;350.00;0;0;3;NULL;0;NULL;NULL;0;176;NULL;NULL;NULL
1;6;31/01/2024;01/02/2024;25/01/2024 11:40;1;94;4;0;224.42;0;0;3;NULL;1;SITEMINDER;NULL;0;205;3315;46240;NULL
4;8;02/02/2024;06/02/2024;25/01/2024 11:34;1;90;3;0;610.00;0;0;3;NULL;0;NULL;NULL;1;205;3264;8035;NULL
4;308;28/11/2024;02/12/2024;25/01/2024 9:54;1;93;6;0;2944.80;17;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;MARATON
4;308;28/11/2024;02/12/2024;25/01/2024 9:54;1;93;6;0;2944.80;17;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;MARATON
4;308;28/11/2024;02/12/2024;25/01/2024 9:54;1;93;6;0;2944.80;17;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;MARATON
3;78;11/04/2024;14/04/2024;24/01/2024 22:56;1;91;4;3;1287.90;17;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;NULL
3;5;29/01/2024;01/02/2024;24/01/2024 22:20;1;90;2;2;324.18;17;0;3;NULL;1;SITEMINDER;NULL;0;212;NULL;NULL;NULL
3;2;26/01/2024;29/01/2024;24/01/2024 21:28;1;92;2;0;472.08;0;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;FIMI
3;2;26/01/2024;29/01/2024;24/01/2024 21:28;1;92;2;0;472.08;0;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;FIMI
4;9;02/02/2024;06/02/2024;24/01/2024 18:54;1;90;3;0;571.43;0;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
3;17;10/02/2024;13/02/2024;24/01/2024 16:50;1;94;7;0;1418.00;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
3;2;26/01/2024;29/01/2024;24/01/2024 14:12;1;90;2;1;0.00;17;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;94220;FIMI
3;2;26/01/2024;29/01/2024;24/01/2024 14:12;1;90;2;1;0.00;17;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;94220;FIMI
2;10;03/02/2024;05/02/2024;24/01/2024 11:14;1;90;2;3;323.00;17;0;3;NULL;1;SITEMINDER;NULL;0;230;3866;SW3 6GT;NULL
3;105;08/05/2024;11/05/2024;24/01/2024 4:56;1;90;2;0;633.60;17;0;3;NULL;1;SITEMINDER;NULL;0;70;NULL;NULL;NULL
2;9;01/02/2024;03/02/2024;23/01/2024 17:16;1;90;2;0;262.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3305;36204;NULL
1;0;23/01/2024;24/01/2024;23/01/2024 15:28;1;93;4;0;159.00;17;0;3;NULL;1;SITEMINDER;NULL;0;21;NULL;2630;NULL
3;23;15/02/2024;18/02/2024;23/01/2024 15:20;1;90;5;1;954.00;17;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;23;15/02/2024;18/02/2024;23/01/2024 15:20;1;90;4;0;777.00;17;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;0;23/01/2024;25/01/2024;23/01/2024 14:32;1;92;2;0;174.77;17;0;3;NULL;1;SITEMINDER;NULL;0;NULL;;NULL;FIMI
2;3;26/01/2024;28/01/2024;23/01/2024 10:42;1;94;6;2;770.00;0;0;3;NULL;0;NULL;NULL;0;205;3300;NULL;FIMI
2;3;26/01/2024;28/01/2024;23/01/2024 10:42;1;94;6;2;770.00;0;0;3;NULL;0;NULL;NULL;0;205;3300;NULL;FIMI
1;100;01/05/2024;02/05/2024;22/01/2024 23:46;1;90;2;0;220.00;17;0;2;NULL;1;SITEMINDER;NULL;0;DE;;;DIA DEL TRABAJADOR
3;38;29/02/2024;03/03/2024;22/01/2024 22:28;1;94;4;0;1449.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
3;38;29/02/2024;03/03/2024;22/01/2024 22:28;1;94;4;0;1449.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
3;38;29/02/2024;03/03/2024;22/01/2024 22:28;1;94;4;0;1449.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
3;38;29/02/2024;03/03/2024;22/01/2024 22:28;1;94;4;0;1449.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
3;38;29/02/2024;03/03/2024;22/01/2024 22:28;1;94;4;0;1449.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;SALON DEL COMIC
2;5;27/01/2024;29/01/2024;22/01/2024 18:42;1;90;2;0;210.60;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;FIMI
2;5;27/01/2024;29/01/2024;22/01/2024 18:42;1;90;2;0;210.60;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;FIMI
4;6;28/01/2024;01/02/2024;22/01/2024 16:42;1;91;3;0;494.00;17;0;3;NULL;1;SITEMINDER;NULL;0;109;NULL;NULL;NULL
3;130;31/05/2024;03/06/2024;22/01/2024 12:42;1;92;6;0;1125.71;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;53;15/03/2024;19/03/2024;22/01/2024 11:02;1;91;7;0;3738.00;20;20;2;NULL;1;SITEMINDER;NULL;0;;;;FALLAS
7;2;24/01/2024;31/01/2024;22/01/2024 10:39;1;90;2;0;660.00;0;0;3;NULL;0;NULL;NULL;0;120;NULL;NULL;FIMI
7;2;24/01/2024;31/01/2024;22/01/2024 10:39;1;90;2;0;660.00;0;0;3;NULL;0;NULL;NULL;0;120;NULL;NULL;FIMI
3;122;23/05/2024;26/05/2024;22/01/2024 10:02;1;92;8;0;1853.00;17;0;2;NULL;1;SITEMINDER;NULL;0;CH;;;NULL
3;122;23/05/2024;26/05/2024;22/01/2024 9:58;1;91;8;0;1755.00;17;0;2;NULL;1;SITEMINDER;NULL;0;CH;;;NULL
1;2;24/01/2024;25/01/2024;22/01/2024 9:28;1;90;2;0;116.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3297;28935;FIMI
3;25;15/02/2024;18/02/2024;21/01/2024 18:22;1;90;4;0;966.15;0;20;3;NULL;1;SITEMINDER;NULL;0;126;NULL;5631;NULL
4;93;23/04/2024;27/04/2024;21/01/2024 16:38;1;93;3;0;1726.00;17;0;3;NULL;1;SITEMINDER;NULL;0;127;NULL;11120;NULL
4;93;23/04/2024;27/04/2024;21/01/2024 16:28;1;92;3;0;1326.00;17;0;2;NULL;1;SITEMINDER;NULL;0;FR;;;NULL
4;93;23/04/2024;27/04/2024;21/01/2024 16:26;1;91;3;0;1246.00;17;0;2;NULL;1;SITEMINDER;NULL;0;FR;;;NULL
2;5;26/01/2024;28/01/2024;21/01/2024 11:54;1;91;2;2;250.08;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3255;NULL;FIMI
2;5;26/01/2024;28/01/2024;21/01/2024 11:54;1;91;2;2;250.08;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3255;NULL;FIMI
2;178;16/07/2024;18/07/2024;20/01/2024 15:14;1;90;3;0;473.40;17;0;2;NULL;1;SITEMINDER;NULL;0;AU;;;NULL
4;2;22/01/2024;26/01/2024;20/01/2024 14:46;1;90;2;0;341.51;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3262;6400;FIMI
4;2;22/01/2024;26/01/2024;20/01/2024 14:46;1;90;2;0;341.51;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3262;6400;FIMI
6;268;14/10/2024;20/10/2024;20/01/2024 14:32;1;91;5;0;2306.00;20;20;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
1;2;21/01/2024;22/01/2024;19/01/2024 21:48;1;90;3;0;117.60;0;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
5;262;07/10/2024;12/10/2024;19/01/2024 21:34;1;94;5;0;1935.20;0;0;3;NULL;1;SITEMINDER;NULL;0;;;;PUENTE OCTUBRE
4;3;22/01/2024;26/01/2024;19/01/2024 20:16;1;90;2;0;341.51;17;0;2;NULL;1;SITEMINDER;NULL;0;;;;FIMI
4;3;22/01/2024;26/01/2024;19/01/2024 20:16;1;90;2;0;341.51;17;0;2;NULL;1;SITEMINDER;NULL;0;;;;FIMI
4;4;23/01/2024;27/01/2024;19/01/2024 20:14;1;92;2;0;440.39;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;8031;FIMI
4;4;23/01/2024;27/01/2024;19/01/2024 20:14;1;92;2;0;440.39;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;8031;FIMI
3;15;03/02/2024;06/02/2024;19/01/2024 16:16;1;91;4;0;0.00;17;0;3;NULL;1;SITEMINDER;NULL;0;230;3866;SE58ST;NULL
5;75;03/04/2024;08/04/2024;19/01/2024 15:54;1;93;4;0;1874.00;17;0;3;29;1;SITEMINDER;NULL;0;NULL;NULL;NULL;PASCUA
3;38;26/02/2024;29/02/2024;19/01/2024 15:24;1;94;3;0;1353.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
3;38;26/02/2024;29/02/2024;19/01/2024 15:24;1;94;3;0;1353.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
3;38;26/02/2024;29/02/2024;19/01/2024 15:24;1;94;3;0;1353.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
3;38;26/02/2024;29/02/2024;19/01/2024 15:24;1;94;3;0;1353.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;CEVISAMA
2;15;03/02/2024;05/02/2024;19/01/2024 14:32;1;92;3;2;382.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;NULL
2;3;22/01/2024;24/01/2024;19/01/2024 13:54;1;90;1;0;160.00;0;0;3;NULL;0;NULL;NULL;0;205;3315;46007;NULL
3;2;21/01/2024;24/01/2024;19/01/2024 11:22;1;94;4;0;44.99;0;0;3;NULL;1;SITEMINDER;NULL;0;231;NULL;NULL;NULL
2;1;19/01/2024;21/01/2024;18/01/2024 22:12;1;93;3;2;422.66;17;0;3;NULL;1;SITEMINDER;NULL;0;191;NULL;NULL;NULL
2;26;13/02/2024;15/02/2024;18/01/2024 19:04;1;90;3;0;342.00;20;20;3;NULL;1;SITEMINDER;NULL;0;21;NULL;78532;NULL
4;2;20/01/2024;24/01/2024;18/01/2024 16:02;1;90;2;2;425.60;17;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
2;16;03/02/2024;05/02/2024;18/01/2024 10:14;1;91;3;1;388.00;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;154;20/06/2024;24/06/2024;18/01/2024 10:08;1;90;1;3;1001.86;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;16;03/02/2024;05/02/2024;18/01/2024 0:44;1;91;3;1;388.00;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;16;03/02/2024;05/02/2024;18/01/2024 0:44;1;91;3;1;388.00;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;16;03/02/2024;05/02/2024;18/01/2024 0:44;1;91;3;1;388.00;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;16;03/02/2024;05/02/2024;18/01/2024 0:42;1;91;3;1;388.00;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;30;16/02/2024;19/02/2024;17/01/2024 20:54;1;90;2;2;815.10;0;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;NULL;NULL
3;92;18/04/2024;21/04/2024;17/01/2024 19:38;1;90;4;0;871.20;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;NULL
4;112;08/05/2024;12/05/2024;17/01/2024 18:58;1;92;5;0;1571.40;17;0;3;NULL;1;SITEMINDER;NULL;0;85;NULL;NULL;NULL
2;9;26/01/2024;28/01/2024;17/01/2024 17:56;1;92;8;0;441.68;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3297;NULL;FIMI
2;9;26/01/2024;28/01/2024;17/01/2024 17:56;1;92;8;0;441.68;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3297;NULL;FIMI
2;0;17/01/2024;19/01/2024;17/01/2024 16:24;1;91;3;0;209.14;17;0;3;NULL;1;SITEMINDER;NULL;0;38;NULL;NULL;NULL
3;94;20/04/2024;23/04/2024;17/01/2024 16:20;1;93;3;0;1292.00;17;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;22085;NULL
3;94;20/04/2024;23/04/2024;17/01/2024 16:20;1;91;4;0;1068.00;17;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;22085;NULL
2;2;19/01/2024;21/01/2024;17/01/2024 15:46;1;92;4;0;311.52;17;0;3;NULL;1;SITEMINDER;NULL;0;148;NULL;NULL;NULL
3;168;03/07/2024;06/07/2024;17/01/2024 15:06;1;94;4;0;1167.30;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;Preolimpico baloncesto
3;168;03/07/2024;06/07/2024;17/01/2024 15:06;1;94;4;0;1167.30;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;PREOLIMPICO BASKET
3;168;03/07/2024;06/07/2024;17/01/2024 15:06;1;92;6;0;1135.80;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;Preolimpico baloncesto
3;168;03/07/2024;06/07/2024;17/01/2024 15:06;1;92;6;0;1135.80;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;PREOLIMPICO BASKET
3;168;03/07/2024;06/07/2024;17/01/2024 15:06;1;92;5;0;1029.60;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;Preolimpico baloncesto
3;168;03/07/2024;06/07/2024;17/01/2024 15:06;1;92;5;0;1029.60;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;PREOLIMPICO BASKET
3;168;03/07/2024;06/07/2024;17/01/2024 13:46;1;94;4;0;1167.30;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;Preolimpico baloncesto
3;168;03/07/2024;06/07/2024;17/01/2024 13:46;1;94;4;0;1167.30;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;PREOLIMPICO BASKET
3;168;03/07/2024;06/07/2024;17/01/2024 13:46;1;92;6;0;1135.80;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;Preolimpico baloncesto
3;168;03/07/2024;06/07/2024;17/01/2024 13:46;1;92;6;0;1135.80;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;PREOLIMPICO BASKET
3;168;03/07/2024;06/07/2024;17/01/2024 13:46;1;92;5;0;1029.60;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;Preolimpico baloncesto
3;168;03/07/2024;06/07/2024;17/01/2024 13:46;1;92;5;0;1029.60;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;PREOLIMPICO BASKET
3;6;23/01/2024;26/01/2024;17/01/2024 13:00;1;93;3;0;403.00;17;0;2;NULL;1;SITEMINDER;NULL;0;PL;;;FIMI
3;6;23/01/2024;26/01/2024;17/01/2024 13:00;1;93;3;0;403.00;17;0;2;NULL;1;SITEMINDER;NULL;0;PL;;;FIMI
6;2;19/01/2024;25/01/2024;17/01/2024 12:58;1;94;1;0;0.00;17;0;3;NULL;1;SITEMINDER;NULL;0;109;NULL;NULL;FIMI
3;6;23/01/2024;26/01/2024;17/01/2024 12:06;1;90;3;0;329.87;17;0;2;NULL;1;SITEMINDER;NULL;0;PL;;;FIMI
3;6;23/01/2024;26/01/2024;17/01/2024 12:06;1;90;3;0;329.87;17;0;2;NULL;1;SITEMINDER;NULL;0;PL;;;FIMI
4;112;08/05/2024;12/05/2024;17/01/2024 11:50;1;92;5;0;1746.00;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
2;67;24/03/2024;26/03/2024;17/01/2024 11:44;1;91;7;0;556.91;0;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;SEMANA SANTA
4;26;12/02/2024;16/02/2024;17/01/2024 11:36;1;90;2;0;540.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
2;17;02/02/2024;04/02/2024;16/01/2024 23:58;1;94;7;0;860.00;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
4;17;02/02/2024;06/02/2024;16/01/2024 21:58;1;90;2;2;586.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;NULL
3;15;31/01/2024;03/02/2024;16/01/2024 21:48;1;90;2;0;395.00;20;20;3;NULL;1;SITEMINDER;NULL;0;155;NULL;2231 CU;NULL
