dias;antelacion;checkin;checkout;reserva;pension;categoria_habitacion;num_adults;num_childs;precio_habitacion;agency_commission;discount_amount;status;segmento;is_from_channel;operador;Edad Actual;gender;state;province;postal_code;evento
7;65;13/04/2024;20/04/2024;08/02/2024 11:36;1;90;1;0;329.00;15;0;3;NULL;1;SITEMINDER;NULL;0;176;NULL;NULL;NULL
10;26;05/03/2024;15/03/2024;08/02/2024 11:12;1;90;1;0;1090.00;15;0;2;NULL;1;SITEMINDER;NULL;0;CH;;CH- 8303;NULL
10;33;12/03/2024;22/03/2024;08/02/2024 9:51;1;90;2;0;1085.00;0;0;3;NULL;0;NULL;NULL;1;100;NULL;NULL;NULL
15;38;17/03/2024;01/04/2024;08/02/2024 0:40;1;90;1;0;1370.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IE;;R56 FX3;NULL
19;7;14/02/2024;04/03/2024;07/02/2024 15:08;1;90;2;0;2470.00;15;0;3;NULL;1;SITEMINDER;NULL;0;212;NULL;8280;NULL
8;18;25/02/2024;04/03/2024;07/02/2024 14:50;1;90;3;0;1120.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
7;38;15/03/2024;22/03/2024;06/02/2024 23:00;1;90;2;0;646.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;13;19/02/2024;23/02/2024;06/02/2024 22:24;1;90;3;0;580.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;21010;NULL
7;61;07/04/2024;14/04/2024;06/02/2024 21:38;1;90;2;0;364.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;NULL
19;8;14/02/2024;04/03/2024;06/02/2024 20:14;1;90;2;0;2470.00;15;0;2;NULL;1;SITEMINDER;NULL;0;CH;;8280;NULL
3;132;17/06/2024;20/06/2024;06/02/2024 19:08;1;90;2;0;0.01;15;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;NULL;NULL
19;8;14/02/2024;04/03/2024;06/02/2024 18:34;1;90;2;0;2470.00;15;0;2;NULL;1;SITEMINDER;NULL;0;CH;;8280;NULL
19;8;14/02/2024;04/03/2024;06/02/2024 17:58;1;90;2;0;2470.00;15;0;2;NULL;1;SITEMINDER;NULL;0;CH;;8280;NULL
1;0;06/02/2024;07/02/2024;06/02/2024 15:08;1;90;3;0;120.00;0;0;3;NULL;0;NULL;NULL;0;105;NULL;NULL;NULL
1;0;06/02/2024;07/02/2024;06/02/2024 13:40;1;90;1;0;105.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
6;33;10/03/2024;16/03/2024;06/02/2024 12:46;1;90;1;0;650.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
4;121;06/06/2024;10/06/2024;06/02/2024 10:22;1;90;3;0;240.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;28922;NULL
5;25;01/03/2024;06/03/2024;05/02/2024 21:48;1;90;2;0;590.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;Rm8 2hu;NULL
21;11;16/02/2024;08/03/2024;05/02/2024 21:48;1;90;2;0;2650.00;15;0;3;NULL;1;SITEMINDER;NULL;0;100;NULL;210;NULL
10;27;03/03/2024;13/03/2024;05/02/2024 20:44;1;90;1;0;1050.00;15;0;3;NULL;1;SITEMINDER;NULL;0;126;NULL;D12 X328;NULL
5;38;14/03/2024;19/03/2024;05/02/2024 20:08;1;90;1;0;640.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;29670;NULL
4;78;23/04/2024;27/04/2024;05/02/2024 19:50;1;90;2;0;208.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;NULL
4;78;23/04/2024;27/04/2024;05/02/2024 19:50;1;90;2;0;208.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;NULL
15;138;22/06/2024;07/07/2024;05/02/2024 18:04;1;90;2;0;778.00;15;0;2;NULL;1;SITEMINDER;NULL;0;DE;;76571;NULL
5;35;11/03/2024;16/03/2024;05/02/2024 15:50;1;90;2;0;570.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
7;8;13/02/2024;20/02/2024;05/02/2024 12:12;1;90;2;0;910.00;15;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;7943SH;NULL
10;24;29/02/2024;10/03/2024;05/02/2024 10:48;1;90;1;0;1110.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;83024;NULL
7;28;03/03/2024;10/03/2024;04/02/2024 23:56;1;90;2;0;770.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
11;89;03/05/2024;14/05/2024;04/02/2024 22:54;1;90;2;0;915.00;15;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;NULL;NULL
5;38;13/03/2024;18/03/2024;04/02/2024 17:02;1;90;2;0;465.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
5;38;13/03/2024;18/03/2024;04/02/2024 15:44;1;90;3;0;500.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;35018;NULL
10;30;05/03/2024;15/03/2024;04/02/2024 14:42;1;90;1;0;1050.00;15;0;2;NULL;1;SITEMINDER;NULL;0;CH;;CH- 8303;NULL
14;40;15/03/2024;29/03/2024;04/02/2024 13:16;1;90;2;0;1198.50;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;137;20/06/2024;23/06/2024;04/02/2024 9:26;1;90;2;1;180.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;38006;NULL
16;94;07/05/2024;23/05/2024;03/02/2024 18:04;1;90;2;0;1105.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;hx3 9ab;NULL
14;23;26/02/2024;11/03/2024;03/02/2024 16:42;1;90;2;0;1660.00;15;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;NULL
7;12;15/02/2024;22/02/2024;03/02/2024 16:12;1;90;2;1;910.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;22081;NULL
14;23;26/02/2024;11/03/2024;03/02/2024 16:06;1;90;2;0;1660.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;NULL
4;8;11/02/2024;15/02/2024;03/02/2024 14:46;1;90;2;0;560.00;15;0;3;NULL;1;SITEMINDER;NULL;0;120;NULL;V92HEV6;NULL
9;69;11/04/2024;20/04/2024;02/02/2024 21:32;1;90;1;0;406.30;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;21;23/02/2024;25/02/2024;02/02/2024 14:10;1;90;1;0;229.50;15;0;3;NULL;1;SITEMINDER;NULL;0;105;NULL;NULL;NULL
5;42;15/03/2024;20/03/2024;02/02/2024 13:54;1;90;2;0;570.00;15;0;2;NULL;1;SITEMINDER;NULL;0;DK;;7400;NULL
7;36;09/03/2024;16/03/2024;02/02/2024 13:04;1;90;1;0;755.00;15;0;2;NULL;1;SITEMINDER;NULL;0;CH;;;NULL
7;71;13/04/2024;20/04/2024;02/02/2024 11:18;1;90;2;0;364.00;15;0;2;NULL;1;SITEMINDER;NULL;0;PT;;;NULL
7;11;12/02/2024;19/02/2024;01/02/2024 22:32;1;90;2;0;930.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;58019;NULL
4;108;19/05/2024;23/05/2024;01/02/2024 21:32;1;90;2;0;200.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;28047;NULL
7;11;12/02/2024;19/02/2024;01/02/2024 20:26;1;90;2;0;930.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;58019;NULL
6;108;19/05/2024;25/05/2024;01/02/2024 20:22;1;90;2;0;300.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28047;NULL
7;11;12/02/2024;19/02/2024;01/02/2024 18:08;1;90;2;0;930.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;58019;NULL
7;14;15/02/2024;22/02/2024;01/02/2024 13:42;1;90;2;0;910.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
7;80;21/04/2024;28/04/2024;01/02/2024 12:32;1;90;2;0;317.90;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;63;04/04/2024;07/04/2024;01/02/2024 9:20;1;90;1;0;134.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;29720;NULL
7;36;07/03/2024;14/03/2024;31/01/2024 22:26;1;90;1;0;735.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
9;45;16/03/2024;25/03/2024;31/01/2024 17:36;1;90;2;0;890.00;15;0;3;NULL;1;SITEMINDER;NULL;0;58;NULL;NULL;NULL
14;73;13/04/2024;27/04/2024;31/01/2024 15:41;1;90;2;0;680.00;0;0;3;NULL;0;NULL;NULL;0;21;NULL;NULL;NULL
5;31;02/03/2024;07/03/2024;31/01/2024 13:30;1;90;2;0;570.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;NULL;NULL
1;1;31/01/2024;01/02/2024;30/01/2024 21:13;1;90;3;0;110.00;0;0;3;NULL;1;MOTOR HOTELMANAGER;NULL;0;75;NULL;NULL;NULL
4;147;25/06/2024;29/06/2024;30/01/2024 18:32;1;90;2;0;200.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
19;0;30/01/2024;18/02/2024;30/01/2024 15:23;1;90;2;0;1900.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;NULL;NULL
14;335;28/12/2024;11/01/2025;28/01/2024 22:24;1;90;2;0;1880.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;NULL;NULL
4;65;02/04/2024;06/04/2024;28/01/2024 19:28;1;90;2;0;187.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;28903;NULL
1;6;03/02/2024;04/02/2024;28/01/2024 6:30;1;90;2;0;130.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
1;6;03/02/2024;04/02/2024;28/01/2024 3:42;1;90;2;0;130.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
14;70;06/04/2024;20/04/2024;27/01/2024 18:54;1;90;2;0;692.00;0;0;3;NULL;0;NULL;NULL;1;107;NULL;NULL;NULL
15;59;26/03/2024;10/04/2024;27/01/2024 12:28;1;90;2;0;1060.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
13;23;18/02/2024;02/03/2024;26/01/2024 21:20;1;90;1;0;1645.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;55042;NULL
7;17;12/02/2024;19/02/2024;26/01/2024 19:20;1;90;1;1;930.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;30176;NULL
7;17;12/02/2024;19/02/2024;26/01/2024 19:20;1;90;1;1;930.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;30176;NULL
9;33;28/02/2024;08/03/2024;26/01/2024 15:44;1;90;2;0;1070.00;15;0;3;NULL;1;SITEMINDER;NULL;0;74;NULL;2780;NULL
3;79;14/04/2024;17/04/2024;26/01/2024 10:04;1;90;2;0;156.00;15;0;2;NULL;1;SITEMINDER;NULL;0;PT;;;NULL
5;321;11/12/2024;16/12/2024;25/01/2024 20:02;1;90;2;0;350.00;15;0;3;NULL;1;SITEMINDER;NULL;0;NULL;NULL;NULL;NULL
11;20;14/02/2024;25/02/2024;25/01/2024 17:46;1;90;2;0;1450.00;15;0;2;NULL;1;SITEMINDER;NULL;0;DE;;67346;NULL
14;75;09/04/2024;23/04/2024;25/01/2024 16:10;1;90;2;0;728.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;7610;NULL
2;2;27/01/2024;29/01/2024;25/01/2024 12:32;1;90;2;0;300.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
1;0;25/01/2024;26/01/2024;25/01/2024 11:32;1;90;2;0;130.00;0;0;3;NULL;0;NULL;NULL;0;74;NULL;NULL;NULL
4;42;06/03/2024;10/03/2024;24/01/2024 22:26;1;90;2;0;440.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
7;42;06/03/2024;13/03/2024;24/01/2024 21:04;1;90;2;0;770.00;15;0;3;NULL;1;SITEMINDER;NULL;0;21;NULL;NULL;NULL
3;80;13/04/2024;16/04/2024;24/01/2024 20:52;1;90;2;0;156.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28100;NULL
4;24;17/02/2024;21/02/2024;24/01/2024 18:58;1;90;1;2;560.00;15;0;3;NULL;1;SITEMINDER;NULL;0;74;NULL;26100;NULL
5;51;15/03/2024;20/03/2024;24/01/2024 17:54;1;90;2;0;570.00;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
7;189;31/07/2024;07/08/2024;24/01/2024 11:02;1;90;1;0;453.00;15;0;2;NULL;1;SITEMINDER;NULL;0;DE;;3051;NULL
4;81;14/04/2024;18/04/2024;24/01/2024 1:50;1;90;2;0;208.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
1;0;23/01/2024;24/01/2024;23/01/2024 17:48;1;90;1;0;105.00;15;0;3;NULL;1;SITEMINDER;NULL;0;105;NULL;NULL;NULL
5;45;08/03/2024;13/03/2024;23/01/2024 15:10;1;90;2;0;550.00;15;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;254 33;NULL
6;105;07/05/2024;13/05/2024;23/01/2024 11:18;1;90;2;0;585.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28004;NULL
11;283;01/11/2024;12/11/2024;23/01/2024 10:46;1;90;2;0;1535.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
12;100;02/05/2024;14/05/2024;23/01/2024 0:44;1;90;2;0;980.00;15;0;3;NULL;1;SITEMINDER;NULL;0;176;NULL;2820-184;NULL
10;283;01/11/2024;11/11/2024;23/01/2024 0:36;1;90;2;0;1345.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
6;56;18/03/2024;24/03/2024;22/01/2024 22:10;1;90;2;0;600.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;IP38HQ;NULL
8;84;15/04/2024;23/04/2024;22/01/2024 14:46;1;90;2;0;400.00;0;0;3;NULL;0;NULL;NULL;0;155;NULL;NULL;NULL
8;20;11/02/2024;19/02/2024;22/01/2024 13:52;1;90;3;0;1080.00;15;0;2;NULL;1;SITEMINDER;NULL;0;FR;;;NULL
21;29;20/02/2024;12/03/2024;22/01/2024 11:58;1;90;2;0;2370.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IS;;730;NULL
9;103;04/05/2024;13/05/2024;22/01/2024 11:34;1;90;1;0;735.00;15;0;2;NULL;1;SITEMINDER;NULL;0;DE;;60311;NULL
7;36;26/02/2024;04/03/2024;21/01/2024 23:34;1;90;2;0;870.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IE;;;NULL
6;45;06/03/2024;12/03/2024;21/01/2024 20:42;1;90;2;0;540.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;NULL;NULL
5;4;25/01/2024;30/01/2024;21/01/2024 20:28;1;90;2;0;650.00;15;0;3;NULL;1;SITEMINDER;NULL;0;105;NULL;k32p702;NULL
8;39;29/02/2024;08/03/2024;21/01/2024 19:10;1;90;3;0;920.00;15;0;3;NULL;1;SITEMINDER;NULL;0;105;NULL;NULL;NULL
14;35;25/02/2024;10/03/2024;21/01/2024 18:58;1;90;2;0;1540.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;80127;NULL
7;83;13/04/2024;20/04/2024;21/01/2024 18:02;1;90;2;0;312.06;0;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;NULL;NULL
14;257;04/10/2024;18/10/2024;21/01/2024 17:43;1;90;2;0;763.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
4;72;02/04/2024;06/04/2024;21/01/2024 16:28;1;90;2;0;180.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;48140;NULL
5;32;22/02/2024;27/02/2024;21/01/2024 14:20;1;90;2;1;650.00;15;0;3;NULL;1;SITEMINDER;NULL;0;159;NULL;10963;NULL
7;46;07/03/2024;14/03/2024;21/01/2024 10:52;1;90;2;0;650.00;15;0;2;NULL;1;SITEMINDER;NULL;0;EE;;45201;NULL
3;0;21/01/2024;24/01/2024;21/01/2024 10:24;1;90;2;0;390.00;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
5;26;15/02/2024;20/02/2024;20/01/2024 23:40;1;90;2;0;570.00;15;0;3;NULL;1;SITEMINDER;NULL;0;105;NULL;a67dh97;NULL
8;57;17/03/2024;25/03/2024;20/01/2024 19:52;1;90;2;0;760.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
7;43;03/03/2024;10/03/2024;20/01/2024 17:51;1;90;2;0;630.00;0;0;3;NULL;0;NULL;NULL;0;230;NULL;NULL;NULL
7;80;09/04/2024;16/04/2024;20/01/2024 16:04;1;90;2;0;364.00;15;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;4762at;NULL
7;112;11/05/2024;18/05/2024;20/01/2024 0:42;1;90;2;0;420.00;15;0;3;NULL;1;SITEMINDER;NULL;0;175;NULL;61-806;NULL
11;36;24/02/2024;06/03/2024;19/01/2024 23:20;1;90;3;0;1420.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;NULL;NULL
4;1;20/01/2024;24/01/2024;19/01/2024 22:24;1;90;1;0;500.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;2020;NULL
14;33;21/02/2024;06/03/2024;19/01/2024 16:16;1;90;2;0;1275.00;0;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
3;1;20/01/2024;23/01/2024;19/01/2024 16:14;1;90;3;0;400.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;SE3 9TF;NULL
4;1;20/01/2024;24/01/2024;19/01/2024 15:32;1;90;1;0;470.00;15;0;3;NULL;1;SITEMINDER;NULL;0;21;NULL;3000;NULL
7;27;15/02/2024;22/02/2024;19/01/2024 12:34;1;90;1;1;795.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;NULL;NULL
2;66;24/03/2024;26/03/2024;18/01/2024 22:18;1;90;2;0;180.00;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
9;28;15/02/2024;24/02/2024;18/01/2024 21:18;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;NULL;NULL
7;90;17/04/2024;24/04/2024;18/01/2024 20:48;1;90;2;0;259.50;0;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;NULL;NULL
5;78;05/04/2024;10/04/2024;18/01/2024 17:16;1;90;2;0;189.75;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;91;18/04/2024;22/04/2024;18/01/2024 13:32;1;90;2;0;150.75;0;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;NULL;NULL
7;31;17/02/2024;24/02/2024;17/01/2024 23:32;1;90;2;0;637.50;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;0;17/01/2024;19/01/2024;17/01/2024 18:14;1;90;1;0;220.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;3152;NULL
14;35;21/02/2024;06/03/2024;17/01/2024 14:32;1;90;2;0;1275.00;0;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
8;252;24/09/2024;02/10/2024;16/01/2024 23:04;1;90;2;0;422.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NL;;;NULL
1;396;15/02/2025;16/02/2025;16/01/2024 19:26;1;90;1;0;80.00;15;0;2;NULL;1;SITEMINDER;NULL;0;PL;;54-032;NULL
1;396;15/02/2025;16/02/2025;16/01/2024 19:26;1;90;1;0;80.00;15;0;2;NULL;1;SITEMINDER;NULL;0;PL;;54-032;NULL
1;396;15/02/2025;16/02/2025;16/01/2024 19:26;1;90;2;0;80.00;15;0;2;NULL;1;SITEMINDER;NULL;0;PL;;54-032;NULL
1;0;16/01/2024;17/01/2024;16/01/2024 15:14;1;90;1;0;95.00;0;0;3;NULL;0;NULL;NULL;0;82;NULL;NULL;NULL
1;0;16/01/2024;17/01/2024;16/01/2024 14:40;1;90;1;0;95.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;3152;NULL
4;283;25/10/2024;29/10/2024;16/01/2024 10:28;1;90;1;0;212.00;15;0;3;NULL;1;SITEMINDER;NULL;0;US;;;NULL
7;50;05/03/2024;12/03/2024;15/01/2024 19:58;1;90;2;0;630.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;24116;NULL
7;34;18/02/2024;25/02/2024;15/01/2024 9:31;1;90;2;2;1000.00;0;0;3;NULL;0;NULL;NULL;0;14;NULL;NULL;NULL
11;23;07/02/2024;18/02/2024;15/01/2024 0:12;1;90;2;0;1370.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;NULL;NULL
12;20;03/02/2024;15/02/2024;14/01/2024 23:30;1;90;2;0;1560.00;15;0;3;NULL;1;SITEMINDER;NULL;0;NULL;NULL;V92HEV6;NULL
2;0;14/01/2024;16/01/2024;14/01/2024 18:36;1;90;2;0;220.00;15;0;3;NULL;1;SITEMINDER;NULL;0;175;NULL;147 63;NULL
5;28;11/02/2024;16/02/2024;14/01/2024 16:24;1;90;1;1;630.00;15;0;2;NULL;1;SITEMINDER;NULL;0;SE;;;NULL
2;0;14/01/2024;16/01/2024;14/01/2024 16:08;1;90;2;0;220.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
5;28;11/02/2024;16/02/2024;14/01/2024 15:18;1;90;1;1;630.00;15;0;2;NULL;1;SITEMINDER;NULL;0;SE;;;NULL
7;41;24/02/2024;02/03/2024;14/01/2024 15:04;1;90;2;0;592.50;0;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
7;18;01/02/2024;08/02/2024;14/01/2024 13:34;1;90;2;0;682.50;0;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
7;33;16/02/2024;23/02/2024;14/01/2024 10:46;1;90;1;1;577.50;0;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
4;32;14/02/2024;18/02/2024;13/01/2024 23:18;1;90;1;2;500.00;15;0;2;NULL;1;SITEMINDER;NULL;0;FI;;2330;NULL
4;32;14/02/2024;18/02/2024;13/01/2024 23:18;1;90;2;1;500.00;15;0;2;NULL;1;SITEMINDER;NULL;0;FI;;2330;NULL
3;83;05/04/2024;08/04/2024;13/01/2024 18:04;1;90;1;0;134.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;89584;NULL
3;83;05/04/2024;08/04/2024;13/01/2024 17:48;1;90;1;0;134.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28936;NULL
14;27;09/02/2024;23/02/2024;13/01/2024 14:32;1;90;2;0;1245.00;0;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
21;344;21/12/2024;11/01/2025;12/01/2024 16:11;1;90;2;0;2820.00;0;5;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
4;14;26/01/2024;30/01/2024;12/01/2024 15:00;1;90;2;0;520.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;E13 0LZ;NULL
11;22;03/02/2024;14/02/2024;12/01/2024 14:50;1;90;2;0;1430.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;NULL;NULL
7;29;09/02/2024;16/02/2024;11/01/2024 21:46;1;90;2;0;667.50;0;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
10;42;22/02/2024;03/03/2024;11/01/2024 19:18;1;90;2;0;840.00;0;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
7;86;06/04/2024;13/04/2024;11/01/2024 18:54;1;90;1;1;301.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;25249;NULL
11;42;22/02/2024;04/03/2024;11/01/2024 17:02;1;90;2;0;907.50;0;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;NULL;NULL
7;16;27/01/2024;03/02/2024;11/01/2024 12:32;1;90;2;0;682.50;0;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;NULL;NULL
7;64;14/03/2024;21/03/2024;10/01/2024 18:26;1;90;2;0;710.00;15;0;3;NULL;1;SITEMINDER;NULL;0;74;NULL;20200;NULL
5;19;29/01/2024;03/02/2024;10/01/2024 17:06;1;90;2;0;490.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
1;2;12/01/2024;13/01/2024;10/01/2024 11:14;1;90;1;0;105.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
4;120;09/05/2024;13/05/2024;10/01/2024 8:16;1;90;2;0;435.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;33920;NULL
10;55;04/03/2024;14/03/2024;09/01/2024 13:16;1;90;1;0;850.00;0;0;3;NULL;0;NULL;NULL;0;105;NULL;X91T920;NULL
10;55;04/03/2024;14/03/2024;09/01/2024 13:16;1;90;1;0;850.00;0;0;3;NULL;0;NULL;NULL;0;105;NULL;X91T920;NULL
14;11;20/01/2024;03/02/2024;09/01/2024 10:51;1;90;1;0;1600.00;0;0;3;NULL;0;NULL;NULL;1;74;NULL;NULL;NULL
7;26;04/02/2024;11/02/2024;09/01/2024 0:04;1;90;3;0;890.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
7;26;04/02/2024;11/02/2024;09/01/2024 0:04;1;90;3;0;890.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
1;4;12/01/2024;13/01/2024;08/01/2024 23:46;1;90;1;0;105.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
5;67;15/03/2024;20/03/2024;08/01/2024 22:02;1;90;2;0;510.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IE;;;NULL
4;79;27/03/2024;31/03/2024;08/01/2024 21:06;1;90;2;0;420.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;94;11/04/2024;15/04/2024;08/01/2024 20:44;1;90;1;0;172.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
5;17;25/01/2024;30/01/2024;08/01/2024 18:36;1;90;2;0;550.00;15;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;NULL;NULL
7;84;01/04/2024;08/04/2024;08/01/2024 15:24;1;90;2;0;321.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;70042;NULL
7;16;24/01/2024;31/01/2024;08/01/2024 14:46;1;90;2;0;592.50;0;0;3;NULL;1;SITEMINDER;NULL;0;74;NULL;NULL;NULL
28;24;01/02/2024;29/02/2024;08/01/2024 12:26;1;90;2;0;2660.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
1;0;08/01/2024;09/01/2024;08/01/2024 10:48;1;90;2;0;100.00;0;0;2;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL
21;27;04/02/2024;25/02/2024;08/01/2024 9:46;1;90;2;0;2110.00;15;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
21;27;04/02/2024;25/02/2024;08/01/2024 9:46;1;90;2;0;2110.00;15;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;NULL;NULL
